Sex,Year,Current_Course,SHS_Strand,First_Choice,Second_Choice,Third_Choice,Decision_Making1,Decision_Making2,Decision_Making3,Decision_Making4,Decision_Making5,Personal_Assessment1,Personal_Assessment2,Personal_Assessment3,Personal_Assessment4,Personal_Assessment5,Course_Environment1,Course_Environment2,Course_Environment3,Course_Environment4,Course_Environment5,Course_Satisfaction1,Course_Satisfaction2,Course_Satisfaction3,Course_Satisfaction4,Course_Satisfaction5,Academic_Experience1,Academic_Experience2,Academic_Experience3,Academic_Experience4,Academic_Experience5,Same_Course,Different_Course
0,2,6,3,12,17,6,3,2,3,3,2,3,3,1,2,3,2,3,2,3,2,3,3,2,2,2,2,2,3,4,1,0,1
1,1,13,4,23,22,9,4,4,4,4,2,4,4,4,2,4,4,4,4,4,2,4,4,3,4,4,4,4,4,3,4,0,1
1,1,0,0,5,7,10,3,3,4,4,2,3,3,3,2,3,1,3,3,3,2,3,3,3,3,1,3,3,3,3,3,1,1
1,1,6,3,12,25,17,3,4,4,4,2,2,3,3,2,3,2,3,4,4,2,3,3,2,1,3,3,3,3,4,3,1,0
0,2,8,3,14,24,17,3,4,4,4,2,3,2,2,2,3,2,3,3,2,2,2,3,3,4,2,3,3,3,4,2,0,1
0,2,8,3,14,24,17,3,3,3,4,2,3,3,2,2,3,3,3,4,2,2,3,3,2,4,2,3,3,2,4,2,1,1
0,2,13,4,23,16,15,3,4,4,4,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,4,3,3,3,4,3,0,1
0,1,13,0,5,7,26,1,2,3,3,2,1,1,1,2,2,2,2,2,3,2,2,2,1,3,3,1,1,2,4,1,1,0
1,1,13,3,24,12,26,4,3,3,4,2,3,3,3,2,3,4,2,3,3,2,2,3,3,3,3,2,2,2,3,3,1,0
0,2,0,0,5,21,30,2,4,4,4,2,2,3,2,2,3,3,3,4,3,2,3,3,2,1,2,2,2,3,4,3,0,0
0,2,2,0,32,7,30,3,3,4,4,2,2,3,2,2,2,2,2,4,3,2,3,2,3,2,3,2,1,3,4,3,0,1
1,0,15,4,23,16,0,4,4,4,4,2,1,3,3,2,3,4,4,3,3,2,3,3,2,3,2,3,3,3,3,4,0,1
1,1,13,4,12,24,4,4,3,3,3,2,3,3,3,2,3,2,2,3,2,2,3,3,3,3,2,3,3,3,3,3,1,1
0,2,8,0,14,5,11,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,4,2,0,1
1,1,6,3,12,5,15,4,4,3,4,2,2,3,3,2,2,4,2,3,4,2,1,2,2,3,4,2,3,3,4,2,0,1
1,0,6,3,12,25,19,4,4,4,4,1,2,3,3,2,3,2,2,4,4,3,3,3,2,2,2,3,3,3,4,4,1,0
0,2,6,3,12,5,26,3,4,4,3,2,2,2,2,2,2,2,3,3,3,2,3,2,1,3,4,2,2,3,4,2,0,1
0,2,9,3,16,24,27,4,4,4,4,2,3,3,3,2,3,3,3,3,1,2,2,3,2,3,4,2,1,4,4,4,0,1
1,0,15,3,27,12,27,3,3,4,4,2,4,4,4,2,3,4,4,4,4,2,3,3,3,1,1,4,4,4,3,3,0,1
0,1,10,3,11,28,32,3,3,4,4,2,2,1,1,2,1,2,2,3,1,2,3,1,1,3,2,1,2,2,4,4,0,1
0,2,1,1,29,6,0,4,4,4,4,1,3,3,2,2,2,2,3,3,3,2,4,2,3,1,2,3,3,4,4,3,1,0
0,1,3,0,8,24,5,3,3,3,3,1,4,3,3,2,3,2,3,2,1,2,4,3,3,2,2,4,3,4,3,4,1,0
0,2,6,3,12,26,37,4,2,3,3,1,3,3,3,2,3,3,3,2,3,2,3,3,3,2,2,3,2,3,3,3,1,0
0,1,6,3,12,25,37,4,3,3,3,1,3,3,3,2,3,2,3,4,3,2,3,3,2,3,3,3,2,3,3,3,1,0
0,2,0,0,5,7,9,4,4,4,3,1,4,3,3,2,3,3,3,4,2,2,2,3,2,3,1,2,1,1,3,4,1,0
0,1,13,2,23,14,37,3,4,4,4,1,3,4,2,2,3,4,3,4,2,2,3,3,2,2,4,3,3,2,4,3,1,0
0,1,13,4,23,14,37,4,4,4,4,1,4,4,4,2,4,2,2,4,1,2,3,4,3,4,4,4,3,3,4,4,1,0
0,1,6,3,12,34,6,3,3,3,4,1,3,4,2,2,3,3,3,4,3,2,3,3,2,1,1,2,2,3,4,3,1,0
1,1,6,3,12,25,6,4,4,3,3,1,4,4,3,2,4,4,4,4,3,2,4,4,3,2,1,4,3,4,3,4,1,0
0,2,13,0,7,24,6,3,2,4,4,1,4,4,4,2,4,3,3,2,2,2,3,4,3,2,2,3,3,1,3,2,1,0
1,2,13,3,23,34,12,3,3,3,3,1,3,3,2,2,2,3,2,1,2,2,2,2,2,4,4,3,2,1,3,2,0,0
0,2,13,3,23,12,12,2,3,4,4,1,3,3,2,2,3,2,3,2,3,2,2,3,3,3,4,2,1,3,4,2,0,0
1,1,13,3,33,24,12,3,3,3,3,1,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,2,3,4,3,1,1
1,1,13,3,28,28,12,3,4,4,4,1,4,4,4,2,4,1,3,3,4,2,3,4,4,1,2,3,3,4,4,2,1,0
0,2,3,0,3,8,7,3,3,3,3,1,2,2,2,2,3,3,3,1,1,2,3,3,2,3,4,3,3,3,4,3,0,1
0,1,0,0,5,7,9,4,4,4,4,1,3,4,3,2,3,2,2,3,2,2,3,3,2,2,1,3,3,3,2,4,1,0
0,2,0,0,5,7,22,3,3,4,4,1,1,3,3,2,1,3,3,4,2,2,2,1,2,3,2,1,1,2,4,2,0,1
0,1,18,0,7,35,10,3,3,3,3,1,3,3,3,2,3,3,3,3,2,2,3,3,2,3,3,2,2,2,3,2,1,1
0,2,17,0,32,23,10,4,2,3,3,1,4,4,4,2,4,4,3,4,3,2,3,4,4,3,2,3,3,3,3,3,0,1
0,1,13,3,23,14,10,2,3,4,4,1,1,3,2,2,1,3,2,1,2,2,1,1,2,3,4,1,1,2,4,2,0,1
0,1,7,3,11,30,14,3,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,4,1,0,0
0,2,6,3,12,25,17,3,3,4,4,1,2,4,2,2,3,2,3,3,4,2,3,3,2,3,2,1,3,2,4,3,1,0
1,2,8,3,23,14,17,3,2,3,4,1,3,3,2,2,3,2,2,3,1,2,2,3,2,4,3,3,1,2,3,2,0,1
1,0,8,3,14,24,17,3,3,3,3,1,2,3,3,2,3,3,3,2,3,2,3,3,2,2,3,2,2,3,3,2,1,0
1,1,8,4,14,24,17,3,4,4,4,1,4,4,4,2,4,2,3,3,2,2,4,4,4,1,1,4,4,4,1,4,1,0
0,1,8,4,14,24,17,4,4,4,4,1,3,3,1,2,3,3,3,1,2,2,3,3,1,2,1,3,3,3,4,1,1,0
1,1,13,3,23,14,17,4,3,4,4,1,4,4,3,2,4,2,2,4,3,2,3,4,3,2,2,3,3,4,2,3,1,0
0,1,13,4,23,14,17,4,3,4,4,1,3,2,2,2,2,2,3,3,3,2,1,2,1,3,2,2,2,3,4,4,0,0
1,1,8,0,5,30,15,3,2,3,3,1,2,2,4,2,3,3,3,4,4,2,3,3,2,2,2,2,3,3,4,3,1,0
1,1,8,0,5,30,15,3,2,3,4,1,3,3,4,2,3,3,2,3,4,2,3,3,2,2,1,3,3,3,4,3,1,0
1,2,6,3,12,25,19,4,4,4,4,1,4,4,4,2,4,2,4,4,2,2,4,4,4,3,1,2,2,2,4,2,1,0
0,2,13,3,23,16,19,4,1,4,4,1,2,2,2,2,3,4,4,4,3,2,2,3,3,2,3,3,2,2,2,3,0,0
1,2,13,3,16,14,18,3,3,4,4,1,3,4,3,2,3,2,3,3,3,2,3,3,2,2,2,2,2,3,3,3,1,0
1,1,14,1,24,18,18,3,3,4,3,1,3,3,3,2,3,3,4,3,3,2,3,3,2,2,3,3,3,3,4,3,1,1
0,2,1,0,6,9,38,3,3,4,4,1,2,3,2,2,2,3,3,3,3,2,1,2,2,4,3,2,3,2,4,2,0,1
0,2,13,4,23,14,25,3,4,4,4,1,3,1,1,2,3,4,4,3,4,2,3,3,2,3,3,3,4,3,4,4,0,1
1,1,4,0,9,5,26,3,3,4,3,1,3,4,4,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,1,0
1,2,9,3,15,16,26,2,3,4,4,1,3,3,3,2,3,1,3,3,2,2,2,3,2,4,4,2,2,4,3,1,1,0
0,2,8,0,5,14,26,3,2,3,3,1,3,3,3,2,3,2,3,2,2,2,3,3,2,2,3,2,3,3,3,2,1,0
0,2,8,0,5,14,26,3,2,3,3,1,3,3,2,2,3,3,3,2,2,2,3,3,2,2,3,2,2,3,3,2,1,0
0,1,9,4,23,16,15,4,4,3,4,1,3,2,2,2,3,2,3,3,3,2,2,3,2,3,3,2,2,1,4,2,1,1
0,2,13,4,23,14,26,3,3,3,3,1,3,3,2,2,3,3,3,3,2,2,2,3,2,3,2,2,2,2,4,3,1,0
0,1,13,3,28,28,26,3,3,4,4,1,2,2,2,2,3,2,2,3,2,2,2,3,2,2,3,3,3,3,4,3,1,0
0,1,6,3,12,13,27,4,4,4,3,1,4,4,4,2,4,2,4,4,2,2,3,4,2,2,1,3,4,4,4,4,1,0
1,2,13,4,23,16,30,4,3,3,4,1,4,4,4,2,4,4,4,4,2,2,4,4,4,2,1,4,3,1,2,1,1,0
1,2,13,4,23,14,36,4,3,4,4,1,4,4,4,2,4,1,3,4,1,2,4,4,3,2,3,4,4,4,3,4,1,0
0,1,13,1,27,29,33,2,3,4,4,1,3,4,3,2,4,2,3,2,1,2,3,4,3,1,1,3,3,3,4,3,1,0
1,2,13,3,13,24,4,2,3,4,4,2,3,3,3,2,2,1,1,4,4,2,3,2,3,2,3,2,3,3,4,3,0,1
1,1,11,3,18,12,37,3,4,4,3,1,3,2,1,2,1,4,4,2,1,3,2,1,1,3,4,2,1,1,4,1,0,1
1,2,1,0,9,6,9,4,3,4,4,2,1,1,1,2,2,3,3,4,4,2,1,2,1,4,4,1,1,1,4,4,0,1
1,2,9,3,12,25,17,3,4,4,4,2,1,2,3,2,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,4,1,1
0,1,13,3,5,32,17,3,4,4,4,2,2,2,2,2,3,4,3,3,2,2,3,3,3,2,4,3,2,3,4,3,1,0
0,2,8,3,14,24,17,3,1,3,4,2,3,3,2,2,2,3,3,2,3,2,2,2,2,4,4,2,2,2,4,2,0,0
0,2,13,3,23,14,14,3,3,4,4,2,3,3,3,2,3,3,3,3,2,2,2,3,2,3,2,2,2,2,3,2,1,0
1,1,8,4,14,24,17,4,4,4,4,2,4,4,4,2,4,3,4,4,3,2,4,4,4,2,2,4,4,4,3,2,1,0
0,0,6,4,5,12,30,3,4,3,3,1,2,3,2,2,2,2,2,3,3,3,3,2,2,2,4,3,3,1,4,1,0,1
1,0,6,3,12,19,33,4,4,4,4,1,3,3,3,2,3,2,3,3,2,3,3,3,2,2,2,3,3,3,4,3,1,1
1,0,13,3,23,12,5,3,3,3,3,2,2,2,2,2,2,2,4,4,3,3,3,2,2,2,4,3,3,3,3,2,0,0
1,0,9,1,22,28,17,2,3,3,3,2,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,0,1
0,0,13,4,23,14,17,4,4,4,4,2,3,2,2,2,3,3,3,3,3,3,3,3,2,2,4,3,3,3,4,4,0,1
1,0,9,4,16,24,15,3,3,4,4,1,4,4,4,2,3,3,3,3,3,3,3,3,2,2,2,3,2,1,3,1,0,0
0,0,13,3,23,16,15,3,3,4,4,1,3,3,3,2,3,3,4,4,4,3,3,3,3,3,3,3,3,2,4,4,1,0
0,0,13,3,27,29,33,4,4,4,4,1,3,3,3,2,3,2,3,3,3,3,3,3,3,2,2,3,3,3,4,3,0,0
1,0,13,1,23,14,21,3,3,4,4,1,1,3,3,2,3,2,2,3,3,3,3,3,3,2,2,3,3,3,4,2,0,1
0,1,5,0,7,9,9,2,4,3,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,2,3,3,1,1,3,3,0,1
1,0,13,3,23,16,15,3,3,3,3,1,3,4,4,2,4,2,2,3,2,3,3,4,3,1,4,3,2,3,4,4,1,0
0,0,6,3,12,20,24,3,3,3,4,1,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,1,0
1,0,10,3,17,18,0,4,2,3,3,2,3,3,3,2,3,3,3,2,1,2,2,3,2,2,2,2,2,2,4,1,1,0
0,2,0,0,5,7,10,2,3,4,4,2,3,2,2,2,1,3,3,2,4,2,2,2,2,3,4,1,2,2,3,3,0,0
1,0,13,3,27,24,36,3,4,4,4,2,2,2,2,2,2,2,3,1,2,3,3,2,1,2,4,3,3,3,4,3,0,1
0,2,2,0,7,35,10,3,3,4,4,1,2,4,3,2,4,1,1,3,1,3,3,4,3,2,3,3,2,3,4,3,1,0
0,0,18,0,29,14,38,3,4,4,3,1,3,3,3,2,3,3,3,3,2,3,3,3,3,2,1,4,3,4,1,4,0,1
1,1,6,3,12,16,6,3,4,4,4,1,3,4,3,2,4,3,4,4,3,2,2,4,2,3,2,2,1,2,4,3,1,0
1,0,9,0,12,16,18,4,4,4,4,1,3,4,4,2,3,4,3,4,4,3,4,3,3,2,3,2,3,4,4,3,1,0
1,0,10,4,33,12,25,3,3,3,3,1,2,3,2,2,3,3,3,3,4,2,2,3,2,3,3,2,2,1,3,2,1,1
1,1,8,3,27,14,26,3,4,4,4,1,3,3,3,2,3,2,2,2,2,2,2,3,2,3,2,2,1,1,3,3,0,1
0,1,6,0,5,12,20,3,3,2,3,1,3,3,3,2,3,2,3,2,3,2,2,3,2,2,2,2,2,3,3,3,1,0
0,1,6,0,5,12,20,3,3,2,3,1,3,3,3,2,3,2,3,2,3,2,2,3,2,2,3,2,2,3,3,3,1,0
1,2,13,0,9,35,26,3,4,3,3,2,2,3,3,2,3,2,3,3,2,2,2,3,3,2,3,2,2,3,4,1,1,0
1,2,13,3,23,16,15,3,3,3,4,1,3,3,3,2,3,3,3,1,2,2,2,3,2,2,1,2,1,3,3,2,1,0
1,1,13,4,23,9,2,4,4,4,4,1,4,4,4,2,3,2,4,4,4,3,3,3,2,3,4,3,3,1,3,4,1,0
0,2,2,0,7,33,4,3,3,3,3,1,3,3,3,2,3,2,2,3,3,3,3,3,2,2,1,3,2,3,3,4,1,1
0,1,6,1,33,12,3,4,4,4,4,1,3,3,3,2,3,3,3,3,1,3,3,3,2,2,3,3,2,4,4,2,0,1
1,2,6,4,12,24,37,3,4,4,3,1,3,4,2,2,4,3,3,3,2,3,3,4,2,1,2,2,3,3,4,3,1,1
0,0,8,3,14,24,17,3,3,3,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,3,1,3,3,0,1
0,2,2,0,7,9,6,4,3,4,4,1,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,0,1
0,2,2,0,7,33,6,4,4,4,4,1,4,3,3,2,3,2,2,3,3,3,3,3,2,2,3,3,1,3,3,4,0,1
0,1,4,0,9,7,6,4,4,4,4,1,4,3,3,2,4,3,3,3,2,3,2,4,2,3,2,3,3,4,3,3,1,1
0,2,6,0,12,9,6,3,3,3,3,1,3,3,3,2,3,3,2,4,3,3,2,3,2,2,3,2,1,3,4,3,1,0
0,1,11,3,18,17,6,3,3,2,4,1,3,3,2,2,3,1,1,4,3,3,3,3,2,2,3,2,1,2,4,3,1,0
1,2,2,0,7,5,12,3,4,4,4,1,2,3,1,2,2,2,2,3,2,3,2,2,1,2,4,3,1,1,3,4,0,1
0,2,6,3,33,12,12,3,4,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,3,1,0
0,2,13,3,28,28,12,3,3,3,3,1,2,2,2,2,3,2,2,2,1,3,2,3,3,4,4,2,2,3,4,1,0,1
0,2,0,0,5,7,7,4,4,4,4,1,3,3,2,2,3,3,3,3,2,3,3,3,2,2,1,3,2,3,3,3,1,0
0,1,0,0,5,9,8,3,3,3,4,1,3,3,3,2,3,3,3,2,1,3,3,3,2,3,3,2,2,2,4,4,1,1
0,2,0,0,5,9,8,4,4,4,4,1,3,4,3,2,3,2,2,3,3,3,3,3,2,3,1,2,2,2,4,3,1,0
0,2,0,0,5,12,8,4,4,4,4,1,4,4,4,2,3,3,3,3,1,3,3,3,3,1,3,2,2,2,3,3,1,0
1,2,1,0,5,6,8,4,3,4,3,1,3,3,3,2,3,1,3,3,2,3,3,3,3,2,2,3,3,3,3,3,0,1
1,2,2,0,5,8,8,2,2,4,4,1,3,2,2,2,3,2,2,3,2,3,3,3,2,2,3,3,2,3,3,3,0,1
0,1,4,4,5,9,8,3,4,4,4,1,3,3,3,2,3,3,3,4,3,3,3,3,2,4,4,3,3,3,4,3,0,1
1,2,16,0,5,0,8,4,4,4,4,1,4,3,2,2,4,3,3,3,2,3,3,4,3,2,4,3,2,3,4,2,1,0
0,2,16,0,5,26,8,3,4,4,4,1,3,4,3,2,4,2,3,4,2,3,3,4,3,2,1,3,3,1,3,3,1,0
0,2,2,0,5,7,9,3,3,3,3,1,2,3,2,2,3,2,2,4,3,3,3,3,2,2,3,2,2,2,4,3,0,1
0,1,0,0,5,7,10,2,3,4,3,1,3,3,3,2,4,2,3,3,2,3,3,4,3,2,2,3,3,3,3,3,1,0
0,1,0,0,5,7,10,4,4,4,4,1,3,4,4,2,4,3,4,4,2,3,3,4,2,2,3,3,3,4,3,2,1,0
0,1,0,0,5,7,10,4,4,4,4,1,3,3,3,2,4,3,3,3,2,3,4,4,4,1,2,3,3,4,4,4,1,0
0,1,0,0,5,7,10,3,4,4,4,1,3,4,3,2,4,3,3,3,2,3,4,4,2,2,4,2,3,3,4,3,1,0
0,2,2,0,7,5,10,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,0
0,2,2,0,7,5,10,2,3,4,3,1,2,2,2,2,2,2,2,3,2,3,2,2,2,3,4,2,1,1,4,2,1,1
0,2,12,0,22,8,10,3,4,4,4,1,4,4,3,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3,4,4,1,0
0,1,12,0,5,33,10,3,3,3,3,1,3,3,3,2,3,3,3,3,4,3,4,3,3,2,4,3,2,2,4,3,0,1
0,2,16,0,5,7,10,3,4,3,3,1,2,3,2,2,3,3,3,4,3,3,2,3,3,1,2,3,3,3,4,2,1,0
1,0,6,3,12,34,10,4,4,4,4,1,3,3,2,2,3,2,2,4,2,3,3,3,3,2,1,3,2,2,4,2,1,0
0,1,0,0,5,7,11,4,3,4,4,1,4,4,4,2,4,4,4,4,3,3,4,4,3,2,1,3,3,3,4,3,1,0
1,1,8,0,7,9,11,3,3,3,4,1,2,3,2,2,3,3,3,3,2,3,2,3,3,3,4,2,2,2,3,2,0,1
0,1,6,3,12,34,14,3,4,4,4,1,3,4,4,2,4,2,2,1,1,3,4,4,4,1,1,4,4,3,3,3,1,0
1,2,6,3,12,34,14,4,4,4,4,1,3,4,3,2,4,4,4,3,3,3,4,4,2,3,1,3,3,3,4,4,1,0
0,0,13,3,29,11,16,3,3,4,3,1,3,4,3,2,3,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,0,1
0,1,2,0,5,7,13,4,4,4,4,1,4,4,4,2,4,3,4,4,1,3,4,4,4,4,4,4,3,4,1,4,1,0
1,0,13,3,23,14,13,4,4,4,4,1,3,3,4,2,3,3,3,4,3,3,3,3,3,2,3,3,2,3,2,3,0,0
1,0,13,4,23,14,13,4,4,4,4,1,1,4,3,2,4,4,3,3,3,3,2,4,2,3,1,3,3,4,4,3,1,0
0,1,6,3,12,5,17,4,3,3,4,1,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,1,1
0,0,6,3,12,14,17,2,4,4,2,1,3,1,1,2,1,3,3,1,3,3,3,1,2,2,4,3,3,3,4,2,0,1
1,1,9,3,33,12,17,3,4,3,3,1,3,4,3,2,4,3,3,4,1,3,3,4,2,2,4,4,3,4,3,3,1,0
0,0,9,3,14,24,17,4,4,4,4,1,3,4,3,2,3,3,3,3,2,3,4,3,1,2,3,3,3,3,4,4,0,1
0,1,9,1,29,24,17,3,4,4,4,1,3,4,4,2,3,3,3,4,1,3,4,3,2,1,3,3,2,3,3,3,1,0
0,2,8,3,14,24,17,3,2,4,4,1,4,3,3,2,3,2,3,1,3,3,4,3,3,2,1,3,3,3,4,2,1,0
0,1,8,3,14,24,17,3,3,3,3,1,2,3,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,2,1,0
1,1,8,4,14,24,17,3,4,4,4,1,2,2,2,2,3,2,3,3,2,3,3,3,2,3,2,2,1,3,4,4,0,0
1,1,8,4,14,24,17,4,4,4,4,1,2,2,2,2,3,3,3,2,2,3,3,3,2,4,2,2,2,2,4,2,0,0
1,0,13,4,23,34,17,4,4,4,4,1,4,4,4,2,4,4,4,4,4,3,4,4,4,2,2,4,3,3,3,4,1,0
1,0,13,3,23,14,17,3,1,4,4,1,3,3,4,2,3,2,2,3,1,3,3,3,2,2,2,3,2,2,4,3,1,0
1,0,13,4,23,14,17,3,3,3,3,1,3,3,3,2,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,0
1,1,13,4,23,14,17,3,4,4,3,1,4,4,4,2,4,2,3,4,2,3,3,4,2,2,1,3,2,1,3,3,1,0
1,2,13,4,23,14,17,4,3,3,3,1,3,3,3,2,4,3,3,3,3,3,4,4,4,3,3,3,4,4,2,4,1,0
1,0,13,4,23,14,17,3,3,4,4,1,3,3,2,2,3,2,2,3,2,3,3,3,2,2,3,3,2,3,3,3,1,1
1,0,13,4,23,14,17,3,3,4,4,1,3,3,2,2,3,2,2,3,2,3,3,3,2,2,3,3,2,3,3,3,1,1
0,0,13,4,23,14,17,4,4,4,4,1,3,4,3,2,3,4,3,2,2,3,4,3,3,2,1,3,3,3,3,2,1,0
1,0,13,4,23,14,17,4,2,4,4,1,2,2,2,2,3,4,1,1,1,3,2,3,2,4,4,1,2,2,4,1,0,0
0,2,6,0,33,5,15,4,2,3,4,1,4,4,4,2,2,2,3,3,1,3,2,2,3,3,2,3,3,3,4,2,0,1
1,0,9,4,23,16,15,3,3,3,3,1,3,3,4,2,4,3,3,4,3,3,3,4,2,3,2,3,1,3,3,3,1,0
0,1,9,4,23,16,15,4,3,4,3,1,4,3,4,2,3,1,1,3,2,3,4,3,3,2,2,3,3,3,4,3,1,0
0,0,13,4,23,5,15,4,4,4,4,1,4,4,3,2,3,3,3,4,3,3,3,3,3,2,3,2,2,2,4,4,1,1
0,0,13,3,11,15,15,3,4,4,4,1,3,3,3,2,3,2,2,2,1,3,3,3,3,2,2,3,3,3,2,2,1,0
1,0,13,3,23,16,15,3,3,4,4,1,4,4,4,2,4,2,2,1,2,3,4,4,3,3,1,3,1,3,3,2,1,0
1,0,13,3,23,14,14,4,3,4,4,1,3,3,3,2,3,1,3,2,2,3,2,3,2,2,3,2,2,2,4,2,1,0
1,0,13,4,23,16,15,3,3,3,3,1,3,3,3,2,3,3,3,2,2,3,3,3,3,3,1,3,2,3,3,3,1,0
1,0,13,4,23,16,15,3,3,4,4,1,3,3,3,2,3,2,2,3,3,3,3,3,2,2,2,3,3,3,2,3,1,0
1,0,13,4,23,16,15,4,2,4,4,1,3,4,3,2,4,3,3,2,4,3,4,4,3,2,2,3,4,3,3,3,1,0
0,1,13,4,23,16,15,4,3,4,4,1,4,4,4,2,4,3,3,2,2,3,4,4,4,4,2,4,4,4,2,1,1,0
0,0,9,0,33,5,13,4,3,2,3,6,2,2,2,2,2,3,2,2,1,3,2,2,2,3,2,2,2,2,4,2,0,1
1,1,6,3,12,25,19,4,3,4,4,1,4,4,3,2,4,2,3,4,2,3,3,4,3,2,2,3,3,3,3,3,1,0
1,0,9,4,16,24,18,3,3,4,3,1,3,3,3,2,3,2,2,3,2,3,2,3,2,2,2,2,1,1,4,3,0,1
0,2,6,3,12,25,19,2,3,4,4,1,3,4,3,2,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,1,0
1,2,6,3,12,25,19,4,3,2,3,1,3,4,4,2,4,1,3,3,1,3,3,4,3,2,2,3,3,3,2,1,1,0
0,0,6,4,12,25,19,2,4,4,4,1,4,4,4,2,4,2,3,3,1,3,3,4,3,1,1,3,3,3,4,3,1,0
1,2,6,3,12,29,19,3,4,4,4,1,3,3,2,2,3,2,3,3,2,3,3,3,3,2,1,3,2,3,3,3,1,0
0,0,8,0,5,7,19,4,4,4,4,1,2,2,2,2,2,3,3,1,2,3,2,2,2,2,3,1,3,2,4,3,0,0
1,0,6,3,12,13,18,4,4,4,4,1,3,4,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3,3,4,4,0,1
1,1,8,3,14,16,18,3,3,4,4,1,2,4,4,2,4,3,3,3,3,3,4,4,3,2,2,3,2,3,4,3,1,0
1,1,8,3,14,16,18,4,3,4,4,1,3,4,4,2,3,3,3,3,3,3,3,3,2,2,4,2,2,3,4,2,1,0
1,1,11,3,18,12,18,3,4,4,4,1,3,3,2,2,3,2,2,3,2,3,3,3,1,2,1,3,3,2,4,3,1,0
0,0,13,3,23,28,25,3,4,4,4,1,3,3,3,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,2,3,1,0
0,0,6,3,33,12,26,4,3,3,3,1,3,4,2,2,4,2,2,4,1,3,4,4,3,1,1,3,3,3,4,2,1,0
1,0,9,3,12,16,26,4,3,4,4,1,3,3,4,2,4,3,4,3,2,3,3,4,2,2,3,3,3,3,4,3,1,1
1,0,13,1,23,16,21,3,3,4,4,1,2,3,4,2,3,4,3,4,3,3,2,3,3,4,2,2,2,3,4,1,0,0
1,0,9,3,16,14,26,4,3,4,4,1,4,3,3,2,3,4,3,3,4,3,4,3,1,1,4,3,4,3,4,3,1,0
1,1,8,4,16,14,26,3,3,4,4,1,4,4,4,2,3,3,2,4,2,3,2,3,2,4,2,3,1,3,4,1,1,0
1,0,13,4,14,11,26,3,4,4,4,1,3,3,2,2,2,3,3,4,2,3,3,2,3,1,4,2,2,3,4,1,0,1
0,1,13,1,33,9,26,3,3,4,4,1,3,3,3,2,3,3,4,3,2,3,3,3,3,2,3,3,3,1,4,1,0,0
0,2,13,4,32,23,26,3,3,3,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,0,1
1,0,13,4,22,28,26,4,4,4,4,1,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,3,3,3,4,3,0,1
0,2,2,0,5,7,28,3,1,4,4,1,3,3,3,2,3,2,2,3,2,3,3,3,2,2,1,2,1,3,4,3,1,1
1,2,2,0,5,7,28,4,4,4,3,1,3,3,2,2,3,3,3,3,2,3,3,3,2,2,4,2,1,3,4,4,1,0
1,1,6,3,23,12,28,3,3,3,3,1,3,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,3,3,2,0,0
1,2,6,3,12,25,28,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,1,0
1,0,6,3,12,21,28,4,4,4,4,1,3,4,3,2,3,1,3,3,2,3,3,3,3,2,1,3,3,1,3,3,1,0
1,1,8,3,14,16,28,4,2,4,4,1,2,4,3,2,3,3,3,4,2,3,2,3,2,3,2,2,2,3,4,3,1,0
0,0,6,0,5,29,13,3,3,3,4,1,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,1,1,3,2,0,1
1,2,6,3,12,16,27,3,3,3,3,1,3,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2,2,2,3,3,1,0
1,0,6,3,12,18,27,4,3,3,4,1,4,4,3,2,4,2,3,4,1,3,4,4,3,1,2,3,2,3,3,4,1,0
